AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
14629,9649,Guru Hegde,17,1,A1
14630,9650,Manjunath,25,1,A1
14631,9651,Bhavani Gowda,31,2,A1
14632,9653,Swathi Naidu,30,2,A1
14633,9654,Imran Patil,16,1,A1
14634,9654,Girish,54,1,A2
14635,9654,Prasad,38,1,A3
14636,9655,Somu,59,1,A1
14637,9655,Rekha Kumar,48,2,A2
14638,9656,Basavaraj Prasad,17,1,A1
14639,9656,Nagaraj Desai,49,1,A2
14640,9656,Yogesh Sheikh,32,1,A3
14641,9657,Chandru,35,1,A1
14642,9658,Nasir,21,1,A1
14643,9660,Prasad Naidu,36,1,A1
14644,9661,Ravi,38,1,A1
14645,9662,Nagaraj Naidu,38,1,A1
14646,9663,Srinivas,26,1,A1
14647,9663,Somu Prasad,35,1,A2
14648,9664,Vishal,46,1,A1
14649,9664,Shankar Setty,40,1,A2
14650,9664,Chandru Prasad,19,1,A3
14651,9664,Guru Setty,35,1,A4
14652,9664,Anand Kumar,25,1,A5
14653,9665,Ajay Patil,50,1,A1
14654,9667,Suresh Nayak,52,1,A1
14655,9668,Nasir Naik,50,1,A1
14656,9669,Ramesh Reddy,52,1,A1
14657,9670,Girish,58,1,A1
14658,9670,Vinod Kulkarni,34,1,A2
14659,9671,Manoj Khan,64,1,A1
14660,9672,Sunil Naidu,28,1,A1
14661,9672,Vishal Khan,20,1,A2
14662,9673,Muthu Kulkarni,48,1,A1
14663,9673,Yusuf,44,1,A2
14664,9674,Anand Gowda,48,1,A1
14665,9674,Farooq Iyer,21,1,A2
14666,9675,Salim,23,1,A1
14667,9675,Suresh Hegde,50,1,A2
14668,9675,Yogesh,28,1,A3
14669,9675,Basavaraj,47,1,A4
14670,9675,Guru Kumar,32,1,A5
14671,9675,Farooq Naidu,34,1,A6
14672,9675,Ajay Rai,65,1,A7
14673,9676,Raghu Kumar,39,1,A1
14674,9677,Fathima Desai,59,2,A1
14675,9678,Rafiq,49,1,A1
14676,9678,Suresh Reddy,19,1,A2
14677,9678,Altaf Prasad,17,1,A3
14678,9678,Yogesh Sheikh,16,1,A4
14679,9678,Kamala,57,2,A5
14680,9678,Usha Iyer,38,2,A6
14681,9678,Srinivas Khan,39,1,A7
14682,9678,Prakash,44,1,A8
14683,9678,Dinesh,35,1,A9
14684,9679,Sagar Poojari,43,1,A1
14685,9679,Muthu Khan,17,1,A2
14686,9680,Naveen Urs,60,1,A1
14687,9681,Nasir,63,1,A1
14688,9681,Anand,20,1,A2
14689,9681,Naveen Bhat,30,1,A3
14690,9682,Nasir,40,1,A1
14691,9682,Karthik Khan,52,1,A2
14692,9682,Imran Iyer,17,1,A3
14693,9683,Naveen Hegde,45,1,A1
14694,9684,Shabbir Reddy,53,1,A1
14695,9685,Deepa Poojari,58,2,A1
14696,9685,Dinesh Sheikh,53,1,A2
14697,9686,Vinod Iyer,64,1,A1
14698,9688,Prakash,53,1,A1
14699,9689,Ganesh,44,1,A1
14700,9689,Manoj Gowda,17,1,A2
14701,9690,Ganesh,57,1,A1
14702,9691,Deepak Rai,57,1,A1
14703,9691,Chandru Shetty,46,1,A2
14704,9691,Rohit Naik,23,1,A3
14705,9692,Yusuf Shetty,34,1,A1
14706,9693,Ganesh,25,1,A1
14707,9694,Altaf Rai,45,1,A1
14708,9694,Ajay,49,1,A2
14709,9696,Ganesh Desai,29,1,A1
14710,9696,Nasir Reddy,17,1,A2
14711,9696,Somu Reddy,48,1,A3
14712,9696,Shankar Naik,48,1,A4
14713,9696,Farooq Achar,53,1,A5
14714,9696,Manoj Naidu,30,1,A6
14715,9697,Anitha Kulkarni,52,2,A1
14716,9698,Nagaraj Naidu,63,1,A1
14717,9698,Nasir,27,1,A2
14718,9698,Mahesh Kulkarni,61,1,A3
14719,9698,Nagaraj,46,1,A4
14720,9699,Anwar Bhat,27,1,A1
14721,9701,Selvam,20,1,A1
14722,9701,Suresh Achar,20,1,A2
14723,9701,Guru Poojari,25,1,A3
14724,9702,Anwar Desai,30,1,A1
14725,9702,Girish,51,1,A2
14726,9703,Sheela,49,2,A1
14727,9704,Sandeep Kumar,48,1,A1
14728,9705,Yogesh,52,1,A1
14729,9705,Ramesh,51,1,A2
14730,9706,Vinod Rao,50,1,A1
14731,9707,Yusuf,20,1,A1
14732,9708,Sandeep Bhat,57,1,A1
14733,9708,Raju,17,1,A2
14734,9708,Vijay Khan,18,1,A3
14735,9708,Vishal,28,1,A4
14736,9708,Swathi Gowda,53,2,A5
14737,9708,Iqbal Shetty,39,1,A6
14738,9708,Somu,37,1,A7
14739,9708,Vani,20,2,A8
14740,9709,Somu Hegde,24,1,A1
14741,9710,Sandeep Naik,59,1,A1
14742,9710,Altaf Naik,57,1,A2
14743,9710,Raghu Urs,55,1,A3
14744,9710,Vijay,18,1,A4
14745,9711,Yogesh Nayak,42,1,A1
14746,9711,Basavaraj Reddy,30,1,A2
14747,9712,Ajay Rai,39,1,A1
14748,9713,Yogesh Nayak,57,1,A1
14749,9714,Ajay,48,1,A1
14750,9715,Prakash Sheikh,32,1,A1
14751,9716,Iqbal,16,1,A1
14752,9717,Vishal,41,1,A1
14753,9717,Suresh,43,1,A2
14754,9718,Suresh Kulkarni,34,1,A1
14755,9718,Sarala Reddy,27,2,A2
14756,9718,Yusuf Khan,42,1,A3
14757,9718,Sagar Prasad,38,1,A4
14758,9719,Imran Naik,51,1,A1
14759,9720,Ganesh Rai,20,1,A1
14760,9720,Raghu,28,1,A2
14761,9720,Kiran,42,1,A3
14762,9720,Altaf Kulkarni,59,1,A4
14763,9720,Ashok,65,1,A5
14764,9720,Guru Poojari,31,1,A6
14765,9720,Iqbal Gowda,40,1,A7
14766,9720,Deepak Naidu,53,1,A8
14767,9721,Yogesh Patil,26,1,A1
14768,9722,Prakash Kumar,46,1,A1
14769,9723,Ramesh Setty,62,1,A1
14770,9723,Sagar Prasad,39,1,A2
14771,9723,Chandru,41,1,A3
14772,9724,Santosh Kulkarni,35,1,A1
14773,9725,Anand Prasad,54,1,A1
14774,9726,Shabbir,30,1,A1
14775,9726,Deepak,18,1,A2
14776,9727,Muthu Kumar,22,1,A1
14777,9728,Shivu,28,1,A1
14778,9730,Girish Prasad,43,1,A1
14779,9731,Deepak,47,1,A1
14780,9731,Mahesh Achar,46,1,A2
14781,9732,Yusuf Rai,16,1,A1
14782,9735,Shobha Bhat,26,2,A1
14783,9735,Nagaraj Sheikh,25,1,A2
14784,9736,Sandeep Shetty,55,1,A1
14785,9736,Salim Desai,55,1,A2
14786,9737,Yusuf Kumar,41,1,A1
14787,9737,Salim Prasad,60,1,A2
14788,9737,Shankar Hegde,45,1,A3
14789,9737,Rafiq Nayak,50,1,A4
14790,9737,Manoj Prasad,36,1,A5
14791,9737,Guru Bhat,45,1,A6
14792,9738,Farooq Hegde,27,1,A1
14793,9739,Salim Patil,43,1,A1
14794,9739,Iqbal Setty,49,1,A2
14795,9740,Salim Desai,33,1,A1
14796,9740,Nagaraj,28,1,A2
14797,9741,Karthik,44,1,A1
14798,9742,Deepak,48,1,A1
14799,9745,Selvam,63,1,A1
14800,9746,Rafiq,47,1,A1
14801,9747,Raju Rai,25,1,A1
14802,9748,Manjula Bhat,38,2,A1
14803,9750,Farheen Bhat,45,2,A1
14804,9751,Raghu Naik,40,1,A1
14805,9752,Sheela Shetty,29,2,A1
14806,9752,Salim Kulkarni,57,1,A2
14807,9753,Karthik,65,1,A1
14808,9754,Vishal Rao,57,1,A1
14809,9755,Selvam,51,1,A1
14810,9756,Yogesh,64,1,A1
14811,9757,Vijay Reddy,41,1,A1
14812,9758,Kamala,19,2,A1
14813,9759,Nagaraj Naik,41,1,A1
14814,9759,Girish Kulkarni,19,1,A2
14815,9760,Rekha,33,2,A1
14816,9762,Ashok Sheikh,57,1,A1
14817,9763,Sagar,31,1,A1
14818,9764,Prema,26,2,A1
14819,9764,Manjunath Khan,57,1,A2
14820,9764,Raghu Prasad,56,1,A3
14821,9764,Rekha Khan,53,2,A4
14822,9765,Srinivas Patil,37,1,A1
14823,9767,Vishal Patil,37,1,A1
14824,9768,Rohit,29,1,A1
14825,9771,Yusuf,41,1,A1
14826,9771,Anwar,29,1,A2
14827,9772,Somu Rao,63,1,A1
14828,9773,Farooq Nayak,27,1,A1
14829,9774,Rohit,19,1,A1
14830,9775,Anand,36,1,A1
14831,9776,Vijay Desai,62,1,A1
14832,9777,Manjula,57,2,A1
14833,9777,Shivu Achar,23,1,A2
14834,9777,Somu Hegde,48,1,A3
14835,9777,Shabbir Kulkarni,39,1,A4
14836,9778,Ashok,21,1,A1
14837,9778,Guru,18,1,A2
14838,9778,Srinivas,42,1,A3
14839,9779,Farooq Nayak,63,1,A1
14840,9780,Anwar,26,1,A1
14841,9780,Anand Kulkarni,21,1,A2
14842,9780,Prema Iyer,33,2,A3
14843,9780,Prakash Setty,53,1,A4
14844,9781,Ashok Shetty,56,1,A1
14845,9782,Vijay Reddy,36,1,A1
14846,9782,Ganesh Desai,39,1,A2
14847,9782,Mahesh Poojari,28,1,A3
14848,9782,Kiran,41,1,A4
14849,9782,Farooq Reddy,63,1,A5
14850,9783,Savitri,21,2,A1
14851,9784,Suresh,38,1,A1
14852,9785,Muthu Poojari,35,1,A1
14853,9786,Roopa,23,2,A1
14854,9788,Chandru Gowda,37,1,A1
14855,9789,Sunil,60,1,A1
14856,9790,Roopa,16,2,A1
14857,9791,Manoj Khan,29,1,A1
14858,9791,Sheela,60,2,A2
14859,9791,Sandeep Achar,16,1,A3
14860,9793,Vijay,22,1,A1
14861,9794,Naveen Prasad,42,1,A1
14862,9794,Vinod Shetty,26,1,A2
14863,9797,Ganesh Prasad,40,1,A1
14864,9797,Basavaraj Setty,18,1,A2
14865,9797,Basavaraj Shetty,48,1,A3
14866,9797,Vijay,43,1,A4
14867,9797,Kiran Bhat,48,1,A5
14868,9797,Naveen,21,1,A6
14869,9797,Divya Shetty,44,2,A7
14870,9797,Suresh Patil,44,1,A8
14871,9798,Srinivas Desai,21,1,A1
14872,9799,Manjunath Sheikh,53,1,A1
14873,9800,Prasad,57,1,A1
14874,9801,Kiran,57,1,A1
14875,9802,Yogesh,32,1,A1
14876,9803,Muthu,25,1,A1
14877,9804,Geetha,35,2,A1
14878,9805,Shivu Bhat,64,1,A1
14879,9805,Raju,47,1,A2
14880,9805,Manjunath,39,1,A3
14881,9806,Suresh Rao,54,1,A1
14882,9807,Rafiq Rao,48,1,A1
14883,9808,Selvam Naidu,51,1,A1
14884,9809,Sunil,25,1,A1
14885,9810,Guru Naik,50,1,A1
14886,9811,Imran Kumar,63,1,A1
14887,9812,Prakash Reddy,46,1,A1
14888,9812,Lakshmi,35,2,A2
14889,9812,Chandru,57,1,A3
14890,9812,Altaf,25,1,A4
14891,9812,Ajay,64,1,A5
14892,9813,Nagaraj Bhat,44,1,A1
14893,9814,Karthik,53,1,A1
14894,9815,Anwar,48,1,A1
14895,9815,Somu Bhat,45,1,A2
14896,9816,Roopa Kulkarni,25,2,A1
14897,9816,Yusuf,46,1,A2
14898,9816,Manoj Kulkarni,57,1,A3
14899,9816,Guru,17,1,A4
14900,9816,Santosh,26,1,A5
14901,9816,Sunil,61,1,A6
14902,9817,Sudha,20,2,A1
14903,9818,Ashok Patil,32,1,A1
14904,9818,Manoj Gowda,27,1,A2
14905,9818,Sunil,30,1,A3
14906,9818,Muthu,57,1,A4
14907,9820,Manjunath,44,1,A1
14908,9820,Selvam,65,1,A2
14909,9820,Mahesh Reddy,49,1,A3
14910,9820,Arjun Khan,36,1,A4
14911,9820,Vinod Achar,23,1,A5
14912,9820,Rafiq Rai,49,1,A6
14913,9820,Iqbal,23,1,A7
14914,9821,Manoj Gowda,26,1,A1
14915,9822,Salim,31,1,A1
14916,9822,Shivu,21,1,A2
14917,9822,Vinod,26,1,A3
14918,9822,Farheen,17,2,A4
14919,9823,Nagaraj Achar,21,1,A1
14920,9825,Sandeep Poojari,48,1,A1
14921,9825,Ramesh Naidu,29,1,A2
14922,9825,Suresh,21,1,A3
14923,9825,Santosh Setty,28,1,A4
14924,9825,Imran,58,1,A5
14925,9825,Girish,20,1,A6
14926,9825,Farooq Sheikh,30,1,A7
14927,9825,Vinod Kulkarni,21,1,A8
14928,9825,Ganesh Setty,64,1,A9
14929,9825,Sunil,59,1,A10
14930,9826,Arjun Patil,50,1,A1
14931,9826,Selvam Iyer,16,1,A2
14932,9827,Mahesh Shetty,28,1,A1
14933,9828,Naveen Kumar,29,1,A1
14934,9829,Sagar Achar,59,1,A1
14935,9829,Muthu Gowda,61,1,A2
14936,9829,Arjun Reddy,16,1,A3
14937,9830,Suresh Hegde,36,1,A1
14938,9831,Manjunath Desai,36,1,A1
14939,9831,Rukhsana Rao,46,2,A2
14940,9831,Girish Prasad,39,1,A3
14941,9831,Basavaraj Hegde,41,1,A4
14942,9832,Chandru Reddy,21,1,A1
14943,9832,Priya Achar,37,2,A2
14944,9833,Deepak Rai,61,1,A1
14945,9833,Prasad Desai,55,1,A2
14946,9834,Yogesh Setty,43,1,A1
14947,9834,Sandeep,36,1,A2
14948,9835,Yusuf Naidu,45,1,A1
14949,9836,Anitha,25,2,A1
14950,9837,Sandeep Kulkarni,63,1,A1
14951,9838,Anand,50,1,A1
14952,9839,Manjunath Kulkarni,19,1,A1
14953,9841,Sunil,59,1,A1
14954,9842,Ajay Patil,44,1,A1
14955,9842,Selvam Iyer,32,1,A2
14956,9843,Anwar Nayak,32,1,A1
14957,9844,Selvam Kumar,56,1,A1
14958,9844,Vijay,37,1,A2
14959,9845,Basavaraj,28,1,A1
14960,9846,Sarala Sheikh,58,2,A1
14961,9847,Selvam Patil,33,1,A1
14962,9847,Ravi Rai,64,1,A2
14963,9848,Selvam,29,1,A1
14964,9849,Anand Patil,19,1,A1
14965,9849,Naveen,28,1,A2
14966,9850,Radha Bhat,22,2,A1
14967,9850,Sowmya Kumar,53,2,A2
14968,9850,Manjunath,50,1,A3
14969,9850,Latha,55,2,A4
14970,9850,Rekha Sheikh,24,2,A5
14971,9850,Yogesh Khan,65,1,A6
14972,9850,Arjun,37,1,A7
14973,9851,Ganesh Rai,30,1,A1
14974,9852,Iqbal Prasad,33,1,A1
14975,9853,Rukhsana,38,2,A1
14976,9855,Sagar Rao,26,1,A1
14977,9856,Sheela Sheikh,35,2,A1
14978,9856,Basavaraj,41,1,A2
14979,9856,Suresh,47,1,A3
14980,9856,Selvam Bhat,46,1,A4
14981,9856,Dinesh Rao,46,1,A5
14982,9856,Harish Khan,59,1,A6
14983,9857,Anand,22,1,A1
14984,9857,Rafiq Gowda,27,1,A2
14985,9857,Yogesh Sheikh,18,1,A3
14986,9858,Usha,50,2,A1
14987,9858,Ajay Naik,44,1,A2
14988,9859,Farooq Desai,41,1,A1
14989,9860,Nagaraj Hegde,26,1,A1
14990,9861,Ravi,23,1,A1
14991,9863,Guru Kumar,32,1,A1
14992,9864,Ramesh Poojari,46,1,A1
14993,9864,Srinivas Prasad,38,1,A2
14994,9864,Priya Patil,30,2,A3
14995,9864,Dinesh Nayak,38,1,A4
14996,9864,Suresh Shetty,22,1,A5
14997,9864,Ganesh,39,1,A6
14998,9864,Farooq,37,1,A7
14999,9864,Naveen,45,1,A8
15000,9865,Basavaraj Nayak,25,1,A1
15001,9866,Manoj Reddy,41,1,A1
15002,9867,Iqbal Prasad,20,1,A1
15003,9867,Raghu Urs,33,1,A2
15004,9867,Prasad,44,1,A3
15005,9868,Ravi,34,1,A1
15006,9869,Yogesh Rai,60,1,A1
15007,9870,Ganesh Kulkarni,33,1,A1
15008,9871,Harish Setty,52,1,A1
15009,9872,Girish Shetty,21,1,A1
15010,9873,Chandru,19,1,A1
15011,9873,Ajay,54,1,A2
15012,9873,Ashok,36,1,A3
15013,9874,Shabbir Naidu,44,1,A1
15014,9875,Srinivas,51,1,A1
15015,9876,Vishal Shetty,36,1,A1
15016,9877,Ajay,27,1,A1
15017,9877,Somu,29,1,A2
15018,9877,Harish Setty,47,1,A3
15019,9877,Mahesh Gowda,54,1,A4
15020,9877,Farooq,63,1,A5
15021,9878,Sunil Reddy,63,1,A1
15022,9878,Kamala Bhat,50,2,A2
15023,9879,Vishal,19,1,A1
15024,9879,Srinivas Nayak,25,1,A2
15025,9880,Shankar Nayak,27,1,A1
15026,9881,Farooq Rai,58,1,A1
15027,9882,Farooq Rai,62,1,A1
15028,9883,Nagaraj,23,1,A1
15029,9884,Shabbir,23,1,A1
15030,9884,Yusuf,17,1,A2
15031,9885,Salim Reddy,62,1,A1
15032,9885,Shabbir,29,1,A2
15033,9886,Iqbal,60,1,A1
15034,9888,Manoj,46,1,A1
15035,9888,Muthu,60,1,A2
15036,9888,Prakash Kumar,46,1,A3
15037,9888,Sunil Naidu,44,1,A4
15038,9888,Rohit Setty,56,1,A5
15039,9889,Muthu Urs,44,1,A1
15040,9890,Manjunath Achar,20,1,A1
15041,9890,Naveen Naik,37,1,A2
15042,9891,Ravi,49,1,A1
15043,9892,Muthu,45,1,A1
15044,9892,Sunil,46,1,A2
15045,9892,Nandini,33,2,A3
15046,9892,Naveen Achar,65,1,A4
15047,9892,Basavaraj,65,1,A5
15048,9893,Nasir Bhat,58,1,A1
15049,9894,Ramesh Achar,39,1,A1
15050,9894,Prakash Nayak,40,1,A2
15051,9894,Prasad Naik,22,1,A3
15052,9894,Harish Nayak,31,1,A4
15053,9894,Chandru,22,1,A5
15054,9895,Salim Kumar,29,1,A1
15055,9896,Arjun Bhat,64,1,A1
15056,9898,Rohit,40,1,A1
15057,9899,Suresh Iyer,58,1,A1
15058,9899,Yusuf,27,1,A2
15059,9899,Vinod Gowda,53,1,A3
15060,9899,Nandini Kulkarni,58,2,A4
15061,9899,Karthik,20,1,A5
15062,9899,Altaf,28,1,A6
15063,9901,Shabbir Khan,20,1,A1
15064,9901,Ajay Shetty,59,1,A2
15065,9902,Raghu Bhat,63,1,A1
15066,9903,Deepa Hegde,19,2,A1
15067,9905,Sarala,24,2,A1
15068,9905,Jyothi Patil,24,2,A2
15069,9905,Vijay,53,1,A3
15070,9905,Nasir,49,1,A4
15071,9905,Nagaraj,22,1,A5
15072,9905,Shivu,54,1,A6
15073,9906,Vishal Iyer,24,1,A1
15074,9906,Prakash,65,1,A2
15075,9906,Deepak Iyer,29,1,A3
15076,9908,Muthu Prasad,39,1,A1
15077,9909,Anand Khan,36,1,A1
15078,9910,Raju Gowda,29,1,A1
15079,9911,Yusuf Setty,31,1,A1
15080,9912,Kiran,49,1,A1
15081,9913,Somu Setty,38,1,A1
15082,9913,Imran Rao,47,1,A2
15083,9914,Ganesh,33,1,A1
15084,9915,Vijay,53,1,A1
15085,9915,Ganesh Sheikh,57,1,A2
15086,9917,Salim Prasad,21,1,A1
15087,9918,Raghu Iyer,45,1,A1
15088,9919,Ajay Patil,18,1,A1
15089,9920,Nandini Naik,51,2,A1
15090,9920,Prasad Bhat,21,1,A2
15091,9921,Sandeep Prasad,53,1,A1
15092,9922,Ramesh Urs,39,1,A1
15093,9924,Guru,36,1,A1
15094,9926,Roopa,52,2,A1
15095,9928,Manjunath,53,1,A1
15096,9928,Yusuf,27,1,A2
15097,9929,Vijay Iyer,46,1,A1
15098,9931,Anand Bhat,53,1,A1
15099,9932,Yusuf,18,1,A1
15100,9932,Rekha,59,2,A2
15101,9933,Prasad Desai,33,1,A1
15102,9934,Srinivas,43,1,A1
15103,9934,Shankar Urs,63,1,A2
15104,9934,Rafiq Rai,44,1,A3
15105,9934,Imran Iyer,23,1,A4
15106,9934,Radha Desai,31,2,A5
15107,9934,Santosh Desai,40,1,A6
15108,9934,Nasir,38,1,A7
15109,9934,Raghu,44,1,A8
15110,9935,Chandru Bhat,45,1,A1
15111,9936,Dinesh,47,1,A1
15112,9936,Manjunath Nayak,52,1,A2
15113,9936,Chandru,16,1,A3
15114,9936,Guru,19,1,A4
15115,9936,Farooq,60,1,A5
15116,9936,Selvam,40,1,A6
15117,9936,Vijay,57,1,A7
15118,9937,Shankar,45,1,A1
15119,9937,Suresh Naik,54,1,A2
15120,9938,Iqbal,59,1,A1
15121,9938,Prakash Sheikh,44,1,A2
15122,9939,Basavaraj Urs,53,1,A1
15123,9939,Mahesh Poojari,57,1,A2
15124,9941,Nasir Hegde,27,1,A1
15125,9943,Rekha Gowda,49,2,A1
15126,9944,Vijay Shetty,26,1,A1
15127,9945,Salim Naidu,34,1,A1
15128,9946,Muthu Kumar,60,1,A1
15129,9947,Manoj,56,1,A1
15130,9948,Selvam Naidu,41,1,A1
15131,9949,Ravi Sheikh,18,1,A1
15132,9951,Salim,32,1,A1
15133,9952,Mahesh,53,1,A1
15134,9953,Sagar Desai,41,1,A1
15135,9954,Farooq Naik,43,1,A1
15136,9954,Shankar Desai,53,1,A2
15137,9954,Sunil Urs,54,1,A3
15138,9954,Anwar,42,1,A4
15139,9955,Somu Nayak,62,1,A1
15140,9958,Mahesh Desai,27,1,A1
15141,9958,Chandru Gowda,35,1,A2
15142,9958,Nasir,64,1,A3
15143,9958,Muthu Naik,49,1,A4
15144,9958,Deepak Bhat,63,1,A5
15145,9958,Girish Desai,61,1,A6
15146,9958,Manoj Achar,48,1,A7
15147,9958,Deepak,22,1,A8
15148,9959,Shankar,34,1,A1
15149,9959,Anand,22,1,A2
15150,9959,Somu Bhat,39,1,A3
15151,9959,Karthik Setty,35,1,A4
15152,9959,Mahesh Shetty,30,1,A5
15153,9959,Nasir Naidu,65,1,A6
15154,9959,Deepa,65,2,A7
15155,9959,Mahesh Achar,35,1,A8
15156,9960,Swathi,57,2,A1
15157,9961,Rafiq Poojari,31,1,A1
15158,9961,Sandeep,32,1,A2
15159,9961,Sudha,29,2,A3
15160,9961,Vani,64,2,A4
15161,9962,Kiran Prasad,32,1,A1
15162,9962,Manjunath Rai,42,1,A2
15163,9964,Ravi Achar,53,1,A1
15164,9964,Shankar Achar,29,1,A2
15165,9965,Chandru Shetty,59,1,A1
15166,9965,Srinivas Nayak,30,1,A2
15167,9967,Deepak,58,1,A1
15168,9968,Vishal Rao,41,1,A1
15169,9968,Chandru Desai,65,1,A2
15170,9968,Rohit Iyer,24,1,A3
15171,9969,Anand,57,1,A1
15172,9970,Rafiq Naidu,16,1,A1
15173,9971,Ravi Reddy,42,1,A1
15174,9972,Usha Patil,19,2,A1
15175,9972,Sunil,51,1,A2
15176,9973,Guru,47,1,A1
15177,9974,Farooq Kulkarni,19,1,A1
15178,9975,Santosh Hegde,17,1,A1
15179,9976,Rafiq,24,1,A1
15180,9977,Anand Setty,20,1,A1
15181,9978,Prasad Rai,59,1,A1
15182,9978,Vishal Shetty,43,1,A2
15183,9979,Rafiq Prasad,64,1,A1
15184,9980,Somu Setty,36,1,A1
15185,9981,Chandru Naidu,26,1,A1
15186,9982,Raju Naidu,30,1,A1
15187,9984,Chandru Reddy,29,1,A1
15188,9985,Ajay Patil,45,1,A1
15189,9985,Santosh,40,1,A2
15190,9985,Iqbal,20,1,A3
15191,9986,Shivu Bhat,24,1,A1
15192,9987,Manjunath Shetty,25,1,A1
15193,9987,Suresh Naik,38,1,A2
15194,9987,Usha Hegde,21,2,A3
15195,9988,Swathi Nayak,41,2,A1
15196,9988,Santosh Achar,31,1,A2
15197,9989,Anand Kumar,64,1,A1
15198,9990,Selvam,35,1,A1
15199,9991,Vijay Rai,31,1,A1
15200,9992,Nagaraj Sheikh,41,1,A1
15201,9993,Anwar Rai,62,1,A1
15202,9994,Prasad Reddy,30,1,A1
15203,9994,Sandeep,20,1,A2
15204,9995,Rohit,37,1,A1
15205,9996,Ashok Rai,46,1,A1
15206,9998,Kiran Rao,59,1,A1
15207,10000,Sunil,47,1,A1
15208,10001,Vishal Shetty,36,1,A1
15209,10002,Sowmya,22,2,A1
15210,10003,Raju,27,1,A1
15211,10004,Yusuf,17,1,A1
15212,10004,Deepak,31,1,A2
15213,10005,Ramesh,20,1,A1
15214,10006,Ashok Setty,53,1,A1
15215,10007,Fathima Shetty,32,2,A1
15216,10007,Geetha,49,2,A2
15217,10007,Mahesh Naidu,37,1,A3
15218,10007,Harish Prasad,17,1,A4
15219,10008,Prakash,38,1,A1
15220,10009,Guru,37,1,A1
15221,10009,Yogesh,36,1,A2
15222,10009,Selvam,33,1,A3
15223,10009,Sudha,21,2,A4
15224,10010,Yogesh Hegde,27,1,A1
15225,10011,Imran Patil,54,1,A1
15226,10011,Nasir,22,1,A2
15227,10012,Ganesh Reddy,39,1,A1
15228,10013,Vinod Prasad,44,1,A1
15229,10014,Yogesh Desai,36,1,A1
15230,10015,Altaf Setty,32,1,A1
15231,10016,Muthu Naidu,28,1,A1
15232,10017,Ganesh Bhat,35,1,A1
15233,10018,Srinivas,58,1,A1
15234,10019,Deepak,38,1,A1
15235,10020,Sagar Iyer,32,1,A1
15236,10021,Shankar Desai,60,1,A1
15237,10022,Sandeep Gowda,65,1,A1
15238,10022,Suresh,34,1,A2
15239,10023,Yusuf Khan,38,1,A1
15240,10023,Rohit Rai,36,1,A2
15241,10024,Mahesh Rao,58,1,A1
15242,10025,Pallavi Naidu,56,2,A1
15243,10025,Deepak Prasad,34,1,A2
15244,10025,Basavaraj Shetty,21,1,A3
15245,10025,Sandeep Iyer,28,1,A4
15246,10025,Vinod Urs,27,1,A5
15247,10027,Nasir,30,1,A1
15248,10028,Girish Achar,57,1,A1
15249,10030,Shabbir,43,1,A1
15250,10030,Sarala,19,2,A2
15251,10030,Srinivas Rai,57,1,A3
15252,10030,Ramesh,38,1,A4
15253,10030,Sunil,23,1,A5
15254,10030,Vinod Naik,46,1,A6
15255,10031,Dinesh,25,1,A1
15256,10032,Ajay Naik,53,1,A1
15257,10032,Guru Khan,47,1,A2
15258,10032,Ashok Kulkarni,62,1,A3
15259,10032,Dinesh,30,1,A4
15260,10032,Manjunath,63,1,A5
15261,10032,Manoj Hegde,62,1,A6
15262,10033,Anitha Reddy,28,2,A1
15263,10034,Muthu Naidu,18,1,A1
15264,10035,Anand Shetty,39,1,A1
15265,10036,Manjula Patil,39,2,A1
15266,10036,Dinesh,21,1,A2
15267,10037,Raju,46,1,A1
15268,10038,Sagar Naik,33,1,A1
15269,10038,Kiran Poojari,54,1,A2
15270,10038,Salim Gowda,16,1,A3
15271,10039,Srinivas Achar,61,1,A1
15272,10040,Naveen,17,1,A1
15273,10040,Prakash Gowda,40,1,A2
15274,10040,Sunil Rao,57,1,A3
15275,10041,Guru Iyer,49,1,A1
15276,10041,Guru Naik,32,1,A2
15277,10042,Mary,41,2,A1
15278,10043,Rashmi Gowda,56,2,A1
15279,10044,Vijay,27,1,A1
15280,10045,Bhavani Gowda,46,2,A1
15281,10046,Somu,24,1,A1
15282,10047,Muthu,55,1,A1
15283,10048,Mahesh Sheikh,32,1,A1
15284,10049,Sagar,48,1,A1
15285,10050,Guru,23,1,A1
15286,10052,Ajay Nayak,17,1,A1
15287,10053,Dinesh Patil,25,1,A1
15288,10054,Nagaraj Shetty,48,1,A1
15289,10054,Salim Shetty,53,1,A2
15290,10054,Salim,20,1,A3
15291,10054,Savitri Rao,55,2,A4
15292,10054,Lakshmi Nayak,56,2,A5
15293,10054,Nagaraj Hegde,59,1,A6
15294,10054,Mahesh Iyer,18,1,A7
15295,10054,Meena,24,2,A8
15296,10056,Harish,17,1,A1
15297,10056,Santosh,30,1,A2
15298,10056,Guru Desai,23,1,A3
15299,10056,Yusuf,44,1,A4
15300,10056,Suresh,32,1,A5
15301,10057,Raghu Khan,21,1,A1
15302,10057,Iqbal Kulkarni,36,1,A2
15303,10058,Raghu,24,1,A1
15304,10058,Ashok Bhat,18,1,A2
15305,10059,Sandeep,54,1,A1
15306,10060,Kiran Bhat,18,1,A1
15307,10060,Sunil Kumar,35,1,A2
15308,10060,Chandru,60,1,A3
